id,total_bill_usd,unix timestamp
31,16,1369437000
31,13,1369265000
31,12,1369005000
31,10,1369351000
31,9,1369178000
31,11,1369092000
31,7,1369265000
31,10,1369265000
31,9,1369092000
31,11,1369351000
31,9,1369351000
31,8,1369351000
31,6,1368919000
31,9,1369005000
31,9,1368919000
31,8,1369437000
31,11,1368919000
34,10,1362439000
34,6,1362266000
34,14,1362525000
34,9,1362612000
34,13,1362439000
34,13,1362439000
34,15,1362698000
34,9,1362785000
34,9,1362612000
34,14,1362698000
34,11,1362266000
34,11,1362353000
34,13,1362439000
34,8,1362439000
34,11,1362785000
34,8,1362353000
34,9,1362612000
34,4,1362525000
34,13,1362612000
34,10,1362353000
34,10,1362525000
34,14,1362698000
34,13,1362353000
34,7,1362612000
34,10,1362612000
34,10,1362525000
34,11,1362353000
34,10,1362785000
34,7,1362612000
34,7,1362439000
34,12,1362266000
34,8,1362612000
34,11,1362353000
34,6,1362612000
34,9,1362439000
34,17,1362525000
34,12,1362698000
34,4,1362525000
34,11,1362525000
34,10,1362785000
34,14,1362698000
34,8,1362698000
34,6,1362525000
34,8,1362698000
34,12,1362698000
34,7,1362439000
34,4,1362785000
34,10,1362785000
34,9,1362266000
34,11,1362439000
34,17,1362698000
34,9,1362698000
34,10,1362353000
34,11,1362612000
34,6,1362612000
34,13,1362353000
34,13,1362698000
34,7,1362439000
34,12,1362612000
34,5,1362266000
34,8,1362612000
34,6,1362612000
34,5,1362785000
34,9,1362698000
34,5,1362439000
34,8,1362525000
34,8,1362525000
34,14,1362266000
34,6,1362698000
34,6,1362698000
34,5,1362525000
34,10,1362612000
34,9,1362266000
34,14,1362698000
34,7,1362698000
34,6,1362525000
34,7,1362525000
34,13,1362266000
34,7,1362612000
34,7,1362612000
34,8,1362266000
34,15,1362785000
34,11,1362439000
34,14,1362439000
34,10,1362266000
34,10,1362353000
34,10,1362266000
34,6,1362266000
34,13,1362439000
34,12,1362266000
34,7,1362612000
34,8,1362525000
34,4,1362698000
34,13,1362439000
34,11,1362353000
34,10,1362785000
34,10,1362439000
34,9,1362785000
34,16,1362266000
34,11,1362525000
34,9,1362698000
34,9,1362698000
34,8,1362353000
34,4,1362698000
34,8,1363217000
34,9,1363389000
34,9,1363130000
34,4,1363217000
34,10,1362871000
34,13,1363217000
34,8,1362871000
34,13,1362871000
34,7,1363217000
34,7,1363130000
34,9,1363217000
34,8,1363389000
34,12,1363130000
34,7,1363303000
34,14,1363389000
34,8,1363044000
34,14,1363044000
34,10,1363217000
34,9,1363130000
34,5,1363044000
34,7,1362957000
34,11,1363303000
34,10,1363130000
34,9,1362957000
34,9,1363303000
34,10,1363303000
34,14,1363303000
34,13,1362871000
34,14,1362957000
34,13,1363044000
34,8,1363217000
34,5,1363130000
34,10,1363389000
34,4,1363303000
34,12,1362957000
34,13,1363389000
34,8,1363303000
34,7,1363217000
34,13,1362871000
34,15,1363908000
34,8,1363821000
34,6,1363735000
34,17,1363649000
34,10,1363994000
34,13,1363735000
34,12,1363821000
34,12,1363994000
34,8,1363994000
34,11,1363649000
34,16,1363562000
34,7,1363476000
34,11,1363821000
34,8,1363908000
34,8,1363821000
34,9,1363908000
34,16,1363994000
34,6,1363908000
34,4,1363994000
34,16,1363562000
34,4,1363821000
34,12,1363476000
34,10,1363649000
34,16,1363562000
34,6,1363994000
34,8,1363994000
34,15,1363994000
34,12,1363476000
34,11,1363994000
34,13,1363994000
34,14,1363476000
34,13,1363735000
34,6,1363908000
34,14,1363821000
34,7,1363994000
34,7,1363735000
34,10,1363476000
34,16,1363562000
34,13,1363649000
34,16,1363562000
34,11,1363735000
34,10,1363994000
34,9,1363908000
34,8,1363821000
34,7,1363821000
34,8,1363908000
34,9,1363821000
34,10,1363821000
34,11,1363994000
34,12,1363735000
34,16,1363562000
34,10,1363476000
34,4,1363908000
34,7,1363735000
34,12,1363994000
34,13,1363821000
34,8,1363476000
34,14,1363735000
34,14,1364081000
34,13,1364426000
34,14,1364426000
34,8,1364253000
34,12,1364426000
34,12,1364513000
34,6,1364167000
34,9,1364340000
34,8,1364167000
34,8,1364513000
34,10,1364426000
34,8,1364513000
34,14,1364426000
34,9,1364513000
34,11,1364167000
34,9,1364599000
34,5,1364340000
34,8,1364340000
34,8,1364081000
34,5,1364167000
34,8,1364081000
34,17,1364340000
34,11,1364167000
34,6,1364599000
34,7,1364081000
34,8,1364167000
34,10,1364599000
34,10,1364253000
34,8,1364599000
34,11,1364340000
34,6,1364253000
34,9,1364426000
34,12,1364167000
34,9,1364081000
34,13,1364081000
34,4,1364253000
34,11,1364513000
34,11,1364167000
34,8,1364599000
34,16,1364167000
34,13,1364081000
34,9,1364599000
34,10,1364253000
34,5,1364081000
34,4,1364340000
34,10,1364253000
34,10,1364599000
34,10,1364340000
34,13,1364081000
34,9,1364081000
34,12,1364513000
34,17,1364253000
34,9,1364167000
34,8,1364426000
34,4,1364167000
34,14,1364340000
34,12,1364253000
34,9,1364599000
34,12,1364253000
34,6,1364426000
34,14,1364167000
34,12,1364253000
34,8,1364426000
34,10,1364340000
34,10,1364167000
34,10,1364081000
34,14,1364340000
34,12,1364253000
34,14,1364340000
34,4,1364340000
34,8,1364253000
34,15,1364340000
34,10,1364253000
34,13,1364513000
34,8,1364599000
34,15,1364081000
34,13,1364426000
34,6,1364253000
34,5,1364340000
34,10,1364426000
34,12,1364253000
34,15,1364167000
34,11,1364340000
34,5,1364253000
34,10,1364167000
34,9,1364426000
34,7,1364599000
34,11,1364513000
34,7,1364167000
34,16,1364599000
34,11,1364513000
34,11,1364426000
34,9,1364599000
34,14,1364599000
34,7,1364858000
34,7,1365117000
34,7,1364858000
34,14,1365117000
34,9,1364945000
34,10,1365031000
34,12,1364685000
34,5,1365117000
34,10,1364945000
34,12,1364685000
34,7,1365031000
34,7,1365204000
34,12,1364945000
34,9,1365031000
34,11,1364858000
34,11,1365031000
34,13,1365204000
34,12,1365117000
34,7,1364945000
34,12,1364858000
34,5,1364772000
34,8,1365117000
34,10,1364685000
34,7,1365031000
34,11,1364945000
34,8,1364685000
34,14,1364685000
34,10,1365031000
34,7,1365031000
34,14,1364685000
34,10,1365117000
34,9,1365204000
34,6,1365031000
34,8,1365031000
34,11,1364772000
34,4,1365031000
34,13,1364945000
34,14,1364858000
34,9,1365377000
34,9,1365377000
34,10,1365722000
34,9,1365549000
34,15,1365636000
34,6,1365549000
34,7,1365722000
34,11,1365290000
34,10,1365549000
34,13,1365549000
34,11,1365290000
34,10,1365377000
34,8,1365809000
34,11,1365549000
34,11,1365809000
34,6,1365636000
34,10,1365722000
34,15,1365290000
34,10,1365722000
34,8,1365463000
34,12,1365809000
34,6,1365636000
34,8,1365809000
34,11,1365463000
34,8,1365377000
34,7,1365549000
34,11,1365463000
34,11,1365290000
34,12,1365549000
34,8,1365290000
34,14,1365549000
34,11,1365377000
34,6,1365636000
34,7,1365290000
34,5,1365636000
34,9,1365377000
34,11,1365377000
34,13,1365463000
34,14,1365636000
34,8,1365722000
34,7,1365377000
34,10,1365463000
34,8,1365290000
34,11,1365636000
34,6,1365722000
34,8,1365463000
34,6,1365377000
34,13,1365809000
34,16,1365722000
34,16,1365463000
34,7,1365290000
34,8,1365809000
34,14,1365377000
34,8,1365290000
34,7,1365809000
34,8,1365463000
34,13,1365549000
34,11,1365809000
34,11,1365377000
34,13,1365290000
34,15,1365463000
34,11,1365549000
34,5,1365636000
34,10,1365549000
34,4,1365463000
34,7,1365636000
34,14,1365809000
34,13,1365809000
34,10,1365377000
34,8,1365722000
34,14,1365463000
34,4,1365377000
34,8,1365549000
34,13,1365809000
34,17,1365377000
34,10,1365377000
34,9,1365809000
34,7,1365290000
34,17,1365290000
34,8,1365549000
34,13,1365636000
34,6,1365463000
34,10,1365377000
34,12,1365722000
34,7,1366413000
34,11,1366068000
34,10,1365895000
34,9,1366068000
34,10,1366068000
34,10,1366327000
34,8,1366241000
34,8,1366327000
34,10,1365895000
34,11,1366327000
34,9,1366241000
34,6,1365981000
34,16,1366154000
34,13,1366327000
34,15,1366241000
34,13,1366154000
34,8,1365981000
34,10,1366413000
34,13,1366068000
34,13,1366068000
34,9,1366241000
34,14,1365895000
34,11,1366241000
34,4,1366068000
34,10,1365895000
34,7,1366241000
34,10,1366241000
34,4,1366241000
34,7,1365981000
34,9,1366068000
34,10,1366154000
34,5,1366413000
34,12,1366068000
34,6,1366068000
34,7,1366068000
34,7,1366154000
34,9,1366327000
34,7,1366068000
34,13,1366327000
34,13,1366241000
34,12,1366068000
34,15,1366327000
34,6,1366068000
34,12,1365981000
34,13,1365981000
34,5,1366241000
34,6,1365895000
34,13,1366241000
34,7,1366154000
34,12,1366413000
34,15,1365895000
34,5,1366413000
34,7,1365895000
34,9,1366327000
34,13,1366413000
34,9,1366241000
34,8,1365981000
34,8,1365895000
34,10,1366154000
34,9,1366413000
34,10,1366154000
34,9,1367018000
34,9,1366759000
34,14,1366673000
34,9,1366673000
34,10,1366845000
34,11,1366932000
34,13,1366500000
34,11,1366500000
34,5,1366673000
34,10,1366759000
34,10,1366586000
34,7,1366500000
34,13,1366845000
34,8,1366673000
34,10,1366673000
34,7,1366586000
34,10,1366673000
34,7,1367018000
34,9,1366845000
34,14,1366673000
34,10,1366500000
34,8,1366845000
34,11,1366932000
34,4,1366500000
34,13,1366586000
34,9,1366759000
34,8,1366759000
34,9,1366673000
34,14,1366932000
34,9,1367018000
34,11,1367018000
34,11,1366673000
34,12,1366932000
34,7,1366586000
34,11,1366673000
34,7,1366673000
34,7,1366500000
34,5,1366500000
34,5,1366500000
34,5,1366500000
34,10,1366932000
34,10,1366500000
34,6,1366500000
34,11,1366500000
34,9,1366586000
34,8,1366845000
34,13,1366845000
34,11,1366932000
34,10,1366845000
34,4,1366500000
34,7,1366673000
34,8,1366500000
34,8,1366932000
34,15,1366845000
34,12,1366586000
34,8,1366759000
34,11,1366586000
34,11,1366586000
34,6,1366586000
34,8,1366759000
34,8,1366845000
34,11,1366500000
34,12,1367018000
34,10,1366500000
34,13,1367364000
34,12,1367277000
34,5,1367364000
34,7,1367537000
34,11,1367277000
34,11,1367364000
34,9,1367191000
34,16,1367277000
34,11,1367191000
34,9,1367537000
34,10,1367277000
34,8,1367623000
34,7,1367364000
34,10,1367537000
34,11,1367105000
34,14,1367623000
34,9,1367364000
34,7,1367105000
34,10,1367450000
34,9,1367623000
34,11,1367450000
34,20,1367191000
34,12,1367105000
34,14,1367105000
34,7,1367623000
34,5,1367537000
34,11,1367623000
34,10,1367105000
34,6,1367105000
34,6,1367277000
34,16,1367191000
34,12,1367450000
34,11,1367105000
34,5,1367191000
34,11,1367191000
34,10,1367364000
34,8,1367191000
34,10,1367450000
34,5,1367105000
34,14,1367191000
34,10,1367364000
34,6,1367191000
34,12,1367623000
34,6,1367364000
34,12,1367277000
34,7,1367277000
34,15,1367450000
34,8,1367364000
34,8,1367191000
34,10,1367191000
34,9,1367450000
34,7,1367450000
34,9,1367277000
34,7,1367450000
34,12,1367537000
34,5,1367277000
34,12,1367364000
34,12,1367277000
34,8,1367450000
34,10,1367364000
34,4,1367450000
34,15,1367277000
34,9,1367105000
34,7,1367623000
34,13,1367623000
34,6,1367364000
34,6,1367105000
34,12,1367105000
34,11,1367105000
34,13,1367277000
34,9,1367105000
34,12,1367277000
34,8,1367364000
34,11,1367450000
34,12,1367191000
34,12,1367537000
34,5,1367623000
34,11,1367537000
34,9,1367537000
34,6,1367105000
34,6,1367364000
34,11,1367450000
34,10,1367537000
34,5,1367105000
34,8,1367105000
34,7,1367277000
34,13,1367191000
34,9,1367277000
34,4,1367277000
34,12,1367105000
34,14,1367364000
34,7,1367364000
34,5,1367623000
34,9,1367364000
34,7,1367105000
34,8,1368573000
34,12,1368401000
34,6,1368401000
34,14,1368314000
34,8,1368487000
34,10,1368314000
34,10,1368573000
34,10,1368487000
34,11,1368660000
34,10,1368487000
34,10,1368573000
34,11,1368314000
34,4,1368487000
34,15,1368487000
34,4,1368314000
34,6,1368314000
34,13,1368660000
34,11,1368314000
34,9,1368833000
34,11,1368401000
34,13,1368487000
34,15,1368746000
34,11,1368401000
34,7,1368314000
34,7,1368314000
34,10,1368487000
34,6,1368573000
34,4,1368833000
34,12,1368487000
34,7,1368401000
34,17,1368573000
34,8,1368573000
34,7,1368314000
34,9,1368314000
34,11,1368401000
34,11,1368660000
34,9,1368487000
34,11,1368660000
34,8,1368573000
34,11,1368487000
34,10,1368401000
34,9,1368401000
34,5,1368746000
34,9,1368487000
34,11,1368487000
34,6,1368487000
34,9,1368401000
34,6,1368746000
34,7,1368314000
34,16,1368314000
34,5,1368660000
34,9,1368746000
34,12,1368314000
34,15,1368314000
34,13,1368746000
34,8,1368573000
34,9,1368833000
34,10,1368401000
34,16,1368487000
34,11,1368401000
34,11,1368401000
34,10,1368314000
34,11,1368487000
34,10,1368401000
34,7,1368660000
34,7,1368487000
34,12,1368487000
34,8,1368487000
34,11,1368833000
34,7,1368401000
34,7,1368833000
34,10,1368746000
34,11,1368487000
34,10,1368573000
34,12,1368833000
34,10,1368401000
34,10,1368746000
34,10,1368314000
34,8,1368660000
34,7,1368573000
34,11,1368314000
34,12,1368746000
34,9,1368833000
34,9,1368833000
34,4,1368314000
34,12,1368487000
34,9,1368833000
34,12,1368401000
34,9,1368487000
34,9,1368833000
34,12,1368573000
34,11,1368487000
34,10,1368487000
34,11,1368746000
34,11,1368401000
34,8,1368573000
34,12,1368314000
34,8,1368833000
34,13,1368660000
34,10,1368660000
34,9,1368746000
34,9,1368573000
34,11,1368573000
34,8,1368487000
34,14,1368401000
34,9,1368573000
34,6,1368660000
34,6,1368401000
34,9,1368401000
34,10,1368314000
34,15,1368487000
34,8,1368487000
34,7,1368660000
34,6,1368746000
34,8,1368314000
34,12,1368573000
34,12,1368573000
34,9,1369092000
34,9,1369437000
34,9,1369351000
34,11,1369351000
34,6,1369351000
34,4,1369351000
34,10,1369092000
34,8,1369437000
34,12,1369265000
34,13,1369005000
34,8,1369265000
34,10,1368919000
34,11,1369265000
34,14,1369092000
34,12,1369351000
34,6,1369437000
34,12,1369178000
34,14,1369092000
34,11,1369265000
34,9,1369178000
34,9,1369005000
34,8,1369351000
34,14,1369178000
34,8,1369265000
34,10,1368919000
34,13,1369265000
34,10,1369351000
34,4,1369437000
34,11,1368919000
34,9,1369005000
34,11,1368919000
34,8,1369351000
34,12,1369437000
34,7,1369178000
34,11,1369265000
34,10,1369005000
34,6,1369092000
34,6,1369092000
34,11,1368919000
34,11,1369437000
34,11,1369437000
34,9,1369265000
34,13,1369351000
34,13,1369265000
34,9,1369265000
34,8,1369351000
34,9,1369092000
34,14,1369265000
34,11,1369092000
34,12,1369351000
34,13,1369178000
34,4,1369437000
34,11,1369178000
34,9,1369178000
34,12,1369092000
34,13,1369265000
34,8,1369092000
34,9,1369178000
34,9,1369437000
34,12,1369351000
34,13,1369265000
34,11,1368919000
34,14,1369437000
34,4,1369178000
34,9,1369005000
34,11,1369178000
34,11,1369178000
34,9,1369351000
34,7,1369351000
34,6,1369005000
34,8,1369351000
34,10,1368919000
34,6,1369005000
34,8,1369437000
34,10,1368919000
34,10,1369265000
34,8,1368919000
34,7,1369265000
39,13,1362439000
39,9,1362353000
39,10,1362266000
39,11,1362525000
39,7,1362612000
39,9,1362612000
39,17,1362698000
39,10,1362439000
39,11,1362525000
39,7,1362525000
39,13,1362525000
39,4,1362785000
39,7,1362266000
39,8,1362353000
39,12,1362612000
39,7,1362525000
39,8,1362698000
39,10,1362612000
39,14,1362353000
39,11,1362698000
39,4,1362439000
39,10,1362612000
39,10,1362353000
39,11,1362266000
39,4,1362525000
39,9,1362698000
39,7,1362353000
39,10,1362612000
39,11,1362439000
39,11,1362266000
39,10,1362266000
39,12,1362525000
39,10,1362698000
39,9,1362698000
39,11,1362785000
39,5,1362698000
39,16,1362353000
39,4,1362612000
39,9,1362698000
39,12,1362612000
39,11,1362525000
39,10,1362785000
39,14,1362266000
39,12,1362698000
39,11,1362266000
39,10,1362785000
39,10,1362612000
39,11,1362439000
39,12,1362266000
39,7,1362612000
39,8,1362439000
39,9,1362439000
39,9,1362439000
39,4,1362612000
39,11,1362266000
39,7,1362353000
39,12,1362612000
39,11,1363044000
39,8,1363389000
39,10,1363130000
39,11,1363217000
39,7,1363044000
39,14,1363303000
39,11,1362957000
39,12,1363217000
39,13,1363044000
39,6,1363130000
39,11,1363303000
39,7,1363130000
39,8,1363044000
39,14,1362871000
39,11,1363044000
39,14,1362871000
39,10,1363303000
39,12,1363217000
39,13,1362957000
39,9,1363130000
39,6,1362957000
39,9,1362871000
39,8,1363303000
39,5,1363303000
39,11,1363389000
39,10,1363389000
39,9,1362871000
39,10,1363303000
39,8,1363044000
39,14,1363044000
39,13,1363303000
39,7,1362871000
39,8,1363130000
39,6,1362871000
39,8,1363303000
39,11,1362871000
39,10,1363303000
39,14,1363217000
39,12,1363389000
39,11,1363389000
39,9,1363303000
39,8,1363389000
39,14,1362957000
39,6,1362871000
39,8,1363217000
39,12,1362871000
39,7,1363130000
39,7,1363389000
39,4,1363217000
39,7,1363044000
39,11,1363303000
39,12,1363303000
39,11,1362871000
39,10,1363303000
39,10,1363044000
39,6,1362871000
39,4,1362871000
39,4,1362957000
39,10,1363130000
39,14,1363130000
39,9,1363044000
39,9,1363044000
39,5,1362871000
39,9,1363389000
39,8,1362871000
39,8,1363044000
39,11,1363217000
39,8,1363994000
39,8,1363649000
39,5,1363476000
39,11,1363735000
39,10,1363908000
39,11,1363908000
39,8,1363476000
39,11,1363649000
39,12,1363994000
39,8,1363908000
39,10,1363476000
39,12,1363908000
39,5,1363908000
39,5,1363908000
39,12,1363476000
39,8,1363908000
39,8,1363562000
39,12,1363735000
39,10,1363994000
39,6,1363994000
39,13,1363821000
39,7,1363994000
39,5,1363994000
39,9,1363562000
39,16,1363735000
39,10,1363562000
39,9,1363735000
39,7,1363562000
39,4,1363908000
39,9,1363649000
39,12,1363476000
39,6,1363908000
39,6,1363562000
39,10,1363994000
39,4,1363821000
39,8,1363562000
39,8,1364340000
39,10,1364340000
39,10,1364599000
39,8,1364253000
39,9,1364167000
39,9,1364513000
39,13,1364167000
39,10,1364599000
39,9,1364167000
39,11,1364513000
39,13,1364081000
39,9,1364599000
39,5,1364081000
39,7,1364167000
39,12,1364081000
39,5,1364599000
39,8,1364340000
39,12,1364340000
39,6,1364340000
39,14,1364513000
39,9,1364426000
39,8,1364167000
39,9,1364081000
39,12,1364599000
39,11,1364340000
39,10,1364340000
39,12,1364599000
39,4,1364081000
39,11,1364253000
39,8,1364081000
39,8,1364513000
39,4,1364599000
39,9,1364253000
39,4,1364167000
39,6,1364253000
39,7,1364513000
39,10,1364426000
39,10,1364426000
39,8,1364340000
39,12,1364081000
39,9,1364426000
39,11,1364426000
39,9,1364081000
39,15,1364513000
39,14,1364253000
39,10,1364340000
39,15,1364253000
39,14,1364253000
39,4,1364081000
39,6,1364599000
39,15,1364513000
39,8,1364513000
39,9,1364167000
39,11,1364081000
39,9,1364253000
39,11,1364513000
39,13,1364426000
39,8,1364253000
39,9,1364340000
39,9,1364426000
39,8,1364340000
39,11,1364513000
39,14,1364599000
39,9,1364167000
39,13,1364253000
39,12,1364426000
39,7,1364340000
39,8,1364167000
39,8,1364340000
39,12,1364081000
39,12,1364081000
39,12,1364340000
39,9,1364081000
39,5,1364081000
39,7,1364599000
39,14,1364426000
39,11,1364167000
39,9,1364426000
39,11,1364167000
39,10,1364340000
39,8,1364167000
39,12,1364167000
39,10,1364253000
39,14,1364253000
39,12,1364513000
39,13,1364599000
39,8,1364167000
39,7,1364167000
39,6,1364253000
39,8,1364513000
39,14,1364340000
39,7,1364167000
39,11,1364513000
39,14,1364599000
39,7,1364340000
39,10,1364340000
39,6,1364253000
39,8,1364081000
39,9,1364253000
39,11,1364513000
39,8,1364340000
39,10,1364426000
39,12,1364599000
39,10,1364599000
39,9,1364772000
39,16,1365117000
39,7,1365117000
39,14,1365031000
39,14,1364685000
39,17,1364685000
39,12,1364685000
39,6,1364858000
39,11,1365204000
39,6,1364945000
39,10,1364945000
39,12,1365117000
39,6,1365117000
39,10,1364858000
39,9,1364858000
39,9,1364772000
39,14,1365204000
39,12,1364945000
39,11,1364858000
39,11,1364858000
39,4,1364858000
39,9,1365117000
39,12,1364945000
39,12,1364772000
39,9,1365204000
39,13,1364945000
39,7,1365031000
39,9,1364772000
39,13,1364685000
39,12,1364945000
39,13,1365204000
39,12,1364858000
39,9,1364945000
39,9,1365117000
39,7,1365204000
39,7,1365117000
39,8,1365117000
39,12,1364685000
39,4,1364858000
39,4,1365117000
39,8,1365031000
39,10,1364858000
39,8,1364685000
39,15,1364772000
39,15,1364945000
39,9,1364685000
39,15,1364945000
39,15,1364685000
39,8,1364858000
39,12,1365117000
39,11,1364945000
39,11,1364945000
39,4,1365117000
39,9,1365204000
39,11,1365204000
39,8,1365117000
39,9,1364685000
39,17,1364945000
39,8,1364685000
39,9,1364858000
39,10,1364685000
39,14,1365204000
39,13,1364685000
39,7,1364858000
39,15,1364685000
39,7,1364945000
39,10,1365117000
39,11,1365204000
39,7,1364858000
39,7,1364772000
39,8,1364685000
39,7,1364772000
39,13,1365117000
39,6,1365031000
39,16,1364685000
39,9,1364685000
39,5,1365204000
39,13,1365204000
39,4,1364945000
39,12,1364772000
39,13,1365031000
39,6,1365117000
39,13,1365117000
39,9,1365031000
39,11,1364945000
39,10,1364858000
39,7,1365204000
39,13,1364772000
39,7,1364772000
39,4,1364685000
39,8,1365117000
39,11,1364945000
39,13,1365636000
39,8,1365809000
39,8,1365290000
39,13,1365809000
39,9,1365377000
39,8,1365722000
39,10,1365549000
39,13,1365463000
39,12,1365809000
39,9,1365809000
39,9,1365636000
39,8,1365636000
39,7,1365549000
39,10,1365290000
39,7,1365549000
39,15,1365636000
39,11,1365463000
39,8,1365290000
39,7,1365377000
39,9,1365549000
39,8,1365377000
39,5,1365722000
39,10,1365463000
39,7,1365290000
39,11,1365722000
39,10,1365377000
39,8,1365722000
39,7,1365549000
39,10,1365463000
39,8,1365549000
39,7,1365809000
39,9,1365290000
39,4,1365549000
39,9,1365636000
39,4,1365463000
39,6,1365549000
39,9,1365290000
39,6,1365290000
39,8,1365463000
39,8,1365809000
39,12,1365809000
39,8,1365722000
39,10,1365290000
39,7,1365549000
39,7,1365377000
39,9,1365722000
39,12,1365722000
39,11,1365636000
39,11,1365722000
39,10,1365722000
39,7,1365636000
39,10,1365636000
39,15,1365809000
39,11,1365722000
39,7,1365722000
39,8,1365722000
39,12,1365809000
39,13,1365290000
39,9,1365549000
39,6,1365549000
39,9,1365290000
39,12,1365290000
39,6,1365549000
39,11,1365463000
39,10,1365636000
39,5,1365463000
39,9,1365463000
39,11,1365290000
39,6,1365290000
39,6,1365463000
39,13,1365722000
39,7,1365722000
39,10,1365549000
39,6,1365722000
39,7,1365722000
39,9,1365549000
39,7,1365809000
39,4,1365463000
39,10,1365377000
39,9,1365463000
39,6,1365722000
39,9,1365377000
39,7,1365636000
39,9,1365636000
39,12,1365636000
39,6,1365290000
39,10,1365290000
39,8,1365809000
39,7,1365463000
39,7,1365463000
39,12,1365377000
39,9,1365809000
39,7,1365377000
39,8,1365549000
39,8,1365722000
39,8,1365722000
39,5,1365895000
39,11,1365981000
39,10,1366327000
39,12,1365981000
39,14,1365981000
39,4,1365981000
39,9,1365981000
39,7,1366327000
39,7,1365895000
39,8,1365895000
39,8,1366327000
39,11,1366413000
39,13,1366327000
39,5,1365981000
39,11,1366068000
39,11,1366241000
39,7,1366068000
39,8,1365981000
39,10,1365981000
39,12,1365895000
39,7,1366154000
39,15,1366413000
39,12,1365981000
39,9,1365895000
39,5,1365895000
39,7,1366327000
39,7,1366154000
39,8,1366154000
39,12,1366413000
39,15,1366241000
39,13,1366327000
39,10,1366241000
39,10,1365981000
39,9,1365895000
39,16,1366068000
39,7,1365895000
39,7,1366154000
39,11,1366413000
39,8,1366241000
39,10,1365895000
39,8,1365981000
39,10,1365981000
39,9,1366068000
39,11,1365981000
39,14,1366241000
39,11,1366413000
39,9,1365981000
39,5,1365895000
39,6,1366327000
39,9,1366241000
39,10,1365981000
39,8,1366068000
39,9,1365981000
39,12,1366154000
39,8,1366154000
39,15,1366413000
39,10,1366241000
39,9,1365895000
39,8,1365981000
39,7,1366413000
39,13,1366413000
39,8,1366068000
39,8,1366327000
39,10,1366413000
39,7,1365895000
39,4,1365981000
39,10,1366327000
39,14,1366413000
39,8,1365895000
39,15,1366327000
39,9,1366154000
39,8,1366327000
39,11,1365895000
39,9,1366327000
39,12,1365895000
39,4,1366759000
39,16,1367018000
39,7,1366759000
39,13,1366500000
39,11,1367018000
39,7,1366500000
39,18,1366845000
39,9,1366673000
39,8,1367018000
39,7,1366759000
39,12,1366673000
39,12,1366673000
39,12,1366759000
39,10,1366759000
39,6,1366586000
39,11,1366932000
39,6,1366932000
39,11,1366845000
39,7,1366932000
39,15,1366673000
39,10,1366500000
39,6,1366759000
39,12,1366759000
39,9,1367018000
39,11,1367018000
39,10,1366845000
39,12,1366932000
39,6,1366500000
39,7,1366673000
39,6,1366500000
39,10,1366845000
39,11,1366673000
39,12,1366845000
39,12,1366500000
39,13,1366500000
39,4,1366500000
39,7,1367018000
39,7,1366673000
39,13,1367018000
39,10,1366673000
39,10,1366673000
39,6,1366759000
39,8,1367018000
39,8,1366845000
39,10,1367018000
39,5,1366759000
39,12,1366500000
39,9,1366500000
39,6,1367018000
39,6,1366500000
39,10,1367018000
39,9,1366932000
39,14,1366500000
39,4,1367018000
39,12,1366586000
39,9,1367018000
39,6,1366759000
39,9,1366586000
39,11,1366500000
39,6,1366586000
39,6,1366845000
39,9,1366845000
39,11,1366500000
39,11,1366759000
39,11,1366932000
39,4,1366586000
39,11,1366845000
39,9,1366845000
39,8,1366673000
39,10,1366586000
39,10,1366759000
39,12,1366932000
39,14,1366759000
39,8,1367018000
39,13,1366932000
39,7,1366759000
39,8,1366759000
39,4,1367018000
39,11,1366932000
39,4,1366759000
39,10,1366759000
39,10,1366586000
39,13,1366759000
39,12,1367018000
39,10,1366500000
39,10,1366845000
39,8,1366845000
39,4,1366673000
39,8,1366586000
39,9,1366500000
39,12,1366932000
39,14,1366845000
39,9,1366586000
39,12,1367277000
39,11,1367364000
39,13,1367537000
39,12,1367191000
39,6,1367191000
39,7,1367105000
39,10,1367191000
39,8,1367191000
39,13,1367623000
39,5,1367191000
39,8,1367105000
39,12,1367277000
39,10,1367623000
39,13,1367623000
39,9,1367364000
39,13,1367277000
39,11,1367277000
39,11,1367623000
39,16,1367537000
39,15,1367450000
39,12,1367364000
39,12,1367105000
39,13,1367105000
39,14,1367450000
39,13,1367450000
39,10,1367191000
39,11,1367277000
39,9,1367105000
39,11,1367537000
39,7,1367105000
39,11,1367623000
39,11,1367450000
39,6,1367364000
39,4,1367105000
39,15,1367623000
39,14,1367191000
39,14,1367277000
39,14,1367191000
39,8,1367191000
39,12,1367450000
39,10,1367623000
39,15,1367191000
39,8,1368141000
39,6,1367969000
39,16,1367709000
39,10,1367709000
39,11,1367796000
39,9,1367796000
39,7,1367796000
39,14,1367969000
39,8,1367709000
39,6,1368228000
39,12,1368055000
39,13,1367969000
39,8,1367709000
39,10,1368228000
39,9,1368228000
39,10,1368228000
39,13,1367969000
39,9,1367969000
39,9,1368055000
39,11,1368141000
39,7,1367882000
39,10,1368228000
39,12,1367882000
39,12,1368228000
39,5,1368228000
39,8,1367796000
39,8,1367969000
39,11,1367796000
39,15,1368141000
39,7,1367709000
39,8,1367709000
39,11,1368141000
39,7,1368055000
39,11,1368228000
39,15,1368141000
39,12,1367796000
39,11,1367796000
39,10,1367969000
39,9,1367969000
39,8,1368141000
39,10,1368055000
39,10,1367882000
